date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2014-06-09,27,18,0.0,13.5,5,76,03:52 PM,02:04 AM,04:39 AM,07:32 PM,21,24,24,22,12,52,90,15.6,1011,27,9,171,7,baltimore
2014-06-10,29,19,0.0,13.5,6,83,04:56 PM,02:42 AM,04:39 AM,07:33 PM,22,27,27,24,10,49,88,9.4,1012,29,7,131,6,baltimore
2014-06-11,24,17,0.0,9.3,5,90,06:00 PM,03:27 AM,04:39 AM,07:33 PM,20,23,23,21,19,84,94,3.6,1015,24,6,94,13,baltimore
2014-06-12,24,17,0.0,9.3,5,97,07:04 PM,04:17 AM,04:39 AM,07:34 PM,20,21,22,21,17,90,96,13.8,1013,24,6,111,11,baltimore
2014-06-13,27,20,0.0,12.4,5,97,08:03 PM,05:16 AM,04:39 AM,07:34 PM,21,24,24,23,11,57,91,8.4,1009,27,8,211,7,baltimore
2014-06-14,22,16,0.0,14.5,6,90,08:56 PM,06:20 AM,04:39 AM,07:35 PM,14,19,19,19,20,11,78,0.2,1015,22,10,288,14,baltimore
2014-06-15,30,14,0.0,14.5,6,83,09:44 PM,07:29 AM,04:39 AM,07:35 PM,16,22,22,21,10,0,74,0.0,1020,30,10,233,6,baltimore
2014-06-16,30,16,0.0,14.5,6,76,10:26 PM,08:39 AM,04:39 AM,07:35 PM,19,25,25,24,11,11,78,0.5,1019,30,10,173,7,baltimore
2014-06-17,33,21,0.0,14.5,6,70,11:05 PM,09:50 AM,04:39 AM,07:36 PM,22,29,29,27,16,13,77,0.9,1017,33,9,243,9,baltimore
2014-06-18,32,23,0.0,14.5,6,63,11:41 PM,10:58 AM,04:39 AM,07:36 PM,22,31,31,27,18,8,75,3.9,1014,32,10,264,11,baltimore
2014-06-19,28,19,0.0,12.4,5,56,No moonrise,12:05 PM,04:40 AM,07:36 PM,21,25,25,23,12,27,86,19.4,1015,28,8,174,7,baltimore
2014-06-20,26,16,0.0,14.5,6,49,12:15 AM,01:11 PM,04:40 AM,07:37 PM,13,20,20,20,12,14,68,0.0,1015,26,9,152,8,baltimore
2014-06-21,21,15,0.0,10.4,4,42,12:50 AM,02:14 PM,04:40 AM,07:37 PM,14,18,19,18,12,63,78,0.3,1013,21,9,80,7,baltimore
2014-06-22,27,14,0.0,14.5,6,36,01:26 AM,03:17 PM,04:40 AM,07:37 PM,17,22,22,21,11,11,79,0.4,1014,27,8,103,7,baltimore
2014-06-23,26,16,0.0,14.5,6,29,02:04 AM,04:16 PM,04:40 AM,07:37 PM,17,22,22,21,17,6,77,0.1,1019,26,8,166,11,baltimore
2014-06-24,28,16,0.0,14.5,6,22,02:45 AM,05:14 PM,04:41 AM,07:37 PM,18,23,23,22,19,14,79,0.0,1018,28,10,177,12,baltimore
2014-06-25,30,20,0.0,13.5,6,15,03:30 AM,06:07 PM,04:41 AM,07:37 PM,22,28,28,25,16,44,85,6.0,1012,30,7,185,10,baltimore
2014-06-26,30,20,0.0,14.5,7,9,04:18 AM,06:56 PM,04:41 AM,07:37 PM,20,26,26,24,14,28,78,2.6,1012,30,9,333,9,baltimore
2014-06-27,27,19,0.0,14.5,5,2,05:10 AM,07:41 PM,04:42 AM,07:37 PM,19,24,24,23,16,12,83,2.1,1018,27,8,120,11,baltimore
2014-06-28,28,17,0.0,14.5,6,5,06:03 AM,08:21 PM,04:42 AM,07:37 PM,18,23,23,22,12,6,77,0.2,1024,28,8,148,7,baltimore
2014-06-29,28,17,0.0,14.5,6,12,06:58 AM,08:57 PM,04:43 AM,07:37 PM,16,23,23,22,14,12,69,0.0,1022,28,10,178,9,baltimore
2014-06-30,29,18,0.0,14.5,7,18,07:53 AM,09:30 PM,04:43 AM,07:37 PM,19,25,25,23,16,39,76,0.0,1016,29,10,174,10,baltimore
2014-07-01,32,21,0.0,14.5,7,25,08:48 AM,10:01 PM,04:43 AM,07:37 PM,22,28,28,26,19,18,79,0.4,1011,32,9,184,12,baltimore
2014-07-02,33,23,0.0,14.5,6,32,09:44 AM,10:30 PM,04:44 AM,07:37 PM,23,32,32,27,11,15,80,13.6,1011,33,8,199,7,baltimore
2014-07-03,32,22,0.0,14.5,6,39,10:40 AM,11:00 PM,04:44 AM,07:37 PM,23,30,30,26,12,17,84,12.4,1013,32,9,220,7,baltimore
2014-07-04,26,17,0.0,14.5,5,46,11:37 AM,11:30 PM,04:45 AM,07:37 PM,16,22,22,21,29,21,74,3.1,1017,26,10,257,19,baltimore
2014-07-05,30,14,0.0,14.5,6,52,12:35 PM,No moonset,04:46 AM,07:37 PM,12,21,21,21,17,2,60,0.0,1022,30,10,299,10,baltimore
2014-07-06,28,15,0.0,13.5,5,59,01:35 PM,12:02 AM,04:46 AM,07:36 PM,15,22,22,22,19,31,68,0.0,1017,28,10,200,11,baltimore
2014-07-07,32,20,0.0,14.5,7,66,02:37 PM,12:37 AM,04:47 AM,07:36 PM,18,27,27,26,24,18,66,0.0,1011,32,10,206,14,baltimore
2014-07-08,32,21,0.0,13.5,6,73,03:41 PM,01:18 AM,04:47 AM,07:36 PM,19,29,29,27,25,19,65,0.8,1009,32,10,216,14,baltimore
2014-07-09,31,20,0.0,14.5,6,79,04:44 PM,02:04 AM,04:48 AM,07:35 PM,20,27,27,25,13,11,77,4.6,1012,31,8,208,8,baltimore
2014-07-10,30,18,0.0,14.5,6,86,05:46 PM,02:58 AM,04:49 AM,07:35 PM,20,25,25,23,9,13,84,9.2,1017,30,8,140,6,baltimore
2014-07-11,29,18,0.0,14.5,6,93,06:42 PM,03:59 AM,04:49 AM,07:35 PM,19,25,25,23,13,12,80,3.6,1021,29,9,84,8,baltimore
2014-07-12,29,19,0.0,14.5,6,100,07:35 PM,05:07 AM,04:50 AM,07:34 PM,20,25,25,24,17,21,79,2.7,1021,29,9,184,11,baltimore
2014-07-13,32,20,0.0,14.5,6,93,08:20 PM,06:18 AM,04:51 AM,07:34 PM,21,28,28,26,21,37,76,1.4,1016,32,10,190,13,baltimore
2014-07-14,32,21,0.0,14.5,6,87,09:02 PM,07:31 AM,04:51 AM,07:33 PM,22,30,30,26,9,30,80,5.9,1011,32,8,195,6,baltimore
2014-07-15,30,21,0.0,13.5,6,80,09:41 PM,08:42 AM,04:52 AM,07:33 PM,22,28,28,25,8,38,84,13.1,1008,30,8,214,5,baltimore
2014-07-16,28,17,0.0,14.5,6,73,10:17 PM,09:53 AM,04:53 AM,07:32 PM,16,23,23,22,12,16,70,6.0,1010,28,10,317,8,baltimore
2014-07-17,27,16,0.0,14.5,6,66,10:52 PM,11:01 AM,04:54 AM,07:31 PM,13,21,21,21,14,15,63,0.0,1016,27,10,281,9,baltimore
2014-07-18,29,16,0.0,14.5,6,60,11:29 PM,12:06 PM,04:55 AM,07:31 PM,13,22,22,22,11,13,59,0.0,1022,29,10,63,7,baltimore
2014-07-19,26,17,0.0,13.4,5,53,No moonrise,01:10 PM,04:55 AM,07:30 PM,15,22,22,21,11,55,69,0.3,1021,26,9,138,7,baltimore
2014-07-20,28,17,0.0,12.4,6,46,12:06 AM,02:11 PM,04:56 AM,07:29 PM,18,23,23,23,11,39,78,0.3,1019,28,8,90,7,baltimore
2014-07-21,29,18,0.0,12.4,6,39,12:46 AM,03:09 PM,04:57 AM,07:29 PM,20,24,24,23,13,57,83,0.5,1021,29,6,131,9,baltimore
2014-07-22,25,19,0.0,12.4,5,33,01:30 AM,04:03 PM,04:58 AM,07:28 PM,21,24,24,22,13,56,92,0.8,1020,25,9,182,7,baltimore
2014-07-23,33,21,0.0,14.5,6,26,02:16 AM,04:54 PM,04:59 AM,07:27 PM,22,29,29,26,13,32,78,5.2,1013,33,7,215,9,baltimore
2014-07-24,28,18,0.0,14.3,5,19,03:06 AM,05:40 PM,05:00 AM,07:26 PM,17,24,24,23,17,17,73,0.0,1012,28,9,179,11,baltimore
2014-07-25,31,14,0.0,14.3,6,12,03:58 AM,06:21 PM,05:00 AM,07:25 PM,13,22,22,21,14,0,59,0.0,1016,31,10,155,8,baltimore
2014-07-26,30,17,0.0,14.2,6,5,04:52 AM,06:58 PM,05:01 AM,07:25 PM,19,25,25,23,10,21,77,3.1,1014,30,9,170,6,baltimore
2014-07-27,30,20,0.0,14.2,6,1,05:47 AM,07:33 PM,05:02 AM,07:24 PM,21,26,26,25,17,27,81,10.1,1008,30,10,212,11,baltimore
2014-07-28,28,18,0.0,14.2,6,8,06:42 AM,08:04 PM,05:03 AM,07:23 PM,17,23,23,23,24,25,74,7.1,1004,28,10,270,16,baltimore
2014-07-29,26,15,0.0,14.2,5,15,07:38 AM,08:34 PM,05:04 AM,07:22 PM,13,19,20,19,14,23,72,1.4,1013,26,9,306,9,baltimore
2014-07-30,27,13,0.0,14.2,6,22,08:33 AM,09:03 PM,05:05 AM,07:21 PM,13,20,20,20,12,8,64,0.0,1017,27,10,254,7,baltimore
2014-07-31,29,15,0.0,14.1,6,28,09:29 AM,09:33 PM,05:06 AM,07:20 PM,16,23,23,22,15,16,72,3.3,1018,29,10,193,9,baltimore
2014-08-01,25,19,0.0,14.1,5,35,10:26 AM,10:04 PM,05:07 AM,07:19 PM,19,23,23,21,13,32,88,7.8,1021,25,9,166,8,baltimore
2014-08-02,27,17,0.0,14.1,5,42,11:24 AM,10:37 PM,05:08 AM,07:18 PM,18,22,22,22,13,50,83,7.5,1019,27,10,91,9,baltimore
2014-08-03,26,18,0.0,13.4,5,49,12:24 PM,11:14 PM,05:08 AM,07:17 PM,19,23,23,22,9,51,86,2.0,1018,26,8,119,6,baltimore
2014-08-04,32,17,0.0,14.1,7,56,01:25 PM,11:56 PM,05:09 AM,07:15 PM,20,25,25,24,8,8,79,1.3,1018,32,9,204,5,baltimore
2014-08-05,32,19,0.0,14.0,7,62,02:26 PM,No moonset,05:10 AM,07:14 PM,18,26,26,25,7,4,70,0.1,1016,32,9,155,4,baltimore
2014-08-06,30,18,0.0,14.0,6,69,03:28 PM,12:44 AM,05:11 AM,07:13 PM,17,24,24,23,13,13,73,2.3,1013,30,10,341,8,baltimore
2014-08-07,29,18,0.0,14.0,6,76,04:25 PM,01:41 AM,05:12 AM,07:12 PM,15,22,22,22,12,11,67,0.1,1015,29,10,268,8,baltimore
2014-08-08,32,15,0.0,14.0,7,83,05:20 PM,02:43 AM,05:13 AM,07:11 PM,14,22,22,22,11,10,61,0.0,1018,32,10,75,6,baltimore
2014-08-09,29,15,0.0,13.3,7,89,06:09 PM,03:53 AM,05:14 AM,07:10 PM,16,23,23,22,13,25,71,0.2,1019,29,10,122,8,baltimore
2014-08-10,29,16,0.0,13.9,7,96,06:54 PM,05:05 AM,05:15 AM,07:08 PM,17,24,24,23,11,7,72,0.1,1019,29,8,171,7,baltimore
2014-08-11,27,16,0.0,12.2,5,97,07:35 PM,06:18 AM,05:16 AM,07:07 PM,17,23,23,22,16,30,77,2.8,1018,27,8,157,11,baltimore
2014-08-12,25,19,0.0,11.0,5,90,08:13 PM,07:31 AM,05:17 AM,07:06 PM,21,24,24,22,17,74,92,20.7,1012,25,8,130,11,baltimore
2014-08-13,27,19,0.0,13.9,6,84,08:50 PM,08:42 AM,05:18 AM,07:05 PM,17,23,23,22,21,32,74,0.4,1008,27,9,301,14,baltimore
2014-08-14,26,15,0.0,13.8,5,77,09:28 PM,09:52 AM,05:19 AM,07:03 PM,12,20,20,20,16,17,63,0.6,1012,26,10,274,10,baltimore
2014-08-15,25,12,0.0,13.8,6,70,10:06 PM,10:58 AM,05:20 AM,07:02 PM,10,18,19,18,11,6,59,0.0,1015,25,10,262,7,baltimore
2014-08-16,29,13,0.0,13.8,6,63,10:46 PM,12:02 PM,05:20 AM,07:01 PM,12,21,21,21,9,3,60,0.0,1014,29,10,221,5,baltimore
2014-08-17,30,17,0.0,13.4,6,56,11:29 PM,01:02 PM,05:21 AM,06:59 PM,16,23,23,23,15,26,68,1.0,1012,30,10,217,9,baltimore
2014-08-18,28,17,0.0,13.3,5,50,No moonrise,01:58 PM,05:22 AM,06:58 PM,17,23,23,22,10,36,74,0.1,1011,28,10,108,6,baltimore
2014-08-19,29,19,0.0,13.3,6,43,12:14 AM,02:50 PM,05:23 AM,06:56 PM,19,25,25,23,14,28,80,0.0,1011,29,9,105,9,baltimore
2014-08-20,30,18,0.0,13.3,6,36,01:03 AM,03:38 PM,05:24 AM,06:55 PM,18,24,24,23,14,24,77,0.8,1014,30,8,161,9,baltimore
2014-08-21,32,18,0.0,13.3,6,29,01:54 AM,04:20 PM,05:25 AM,06:54 PM,21,26,26,24,10,30,82,10.9,1016,32,7,192,6,baltimore
2014-08-22,31,20,0.0,13.3,6,23,02:47 AM,04:59 PM,05:26 AM,06:52 PM,21,26,26,24,11,40,85,9.7,1015,31,8,129,7,baltimore
2014-08-23,25,18,0.0,8.3,5,16,03:42 AM,05:34 PM,05:27 AM,06:51 PM,19,20,21,20,13,76,90,2.2,1017,25,7,80,8,baltimore
2014-08-24,27,16,0.0,13.2,5,9,04:37 AM,06:07 PM,05:28 AM,06:49 PM,16,21,21,21,9,43,77,0.6,1019,27,9,69,6,baltimore
2014-08-25,29,17,0.0,13.2,6,2,05:32 AM,06:37 PM,05:29 AM,06:48 PM,16,22,22,22,9,13,73,0.0,1021,29,10,108,6,baltimore
2014-08-26,31,18,0.0,13.2,7,5,06:28 AM,07:07 PM,05:30 AM,06:46 PM,18,25,25,24,12,1,72,0.0,1020,31,10,157,8,baltimore
2014-08-27,33,19,0.0,13.1,7,11,07:24 AM,07:37 PM,05:31 AM,06:45 PM,18,27,27,25,8,4,68,0.0,1016,33,9,214,5,baltimore
2014-08-28,27,18,0.0,13.1,6,18,08:20 AM,08:07 PM,05:32 AM,06:43 PM,15,23,23,22,20,3,65,0.0,1014,27,10,215,13,baltimore
2014-08-29,28,14,0.0,13.1,6,25,09:18 AM,08:39 PM,05:32 AM,06:42 PM,13,21,21,21,12,1,66,0.0,1021,28,10,82,7,baltimore
2014-08-30,28,17,0.0,10.7,5,32,10:16 AM,09:15 PM,05:33 AM,06:40 PM,19,23,23,22,16,59,82,0.0,1022,28,8,159,10,baltimore
2014-08-31,31,22,0.0,12.0,6,38,11:16 AM,09:54 PM,05:34 AM,06:39 PM,22,29,29,25,17,50,84,13.1,1017,31,9,204,11,baltimore
2014-09-01,31,21,0.0,13.0,6,45,12:15 PM,10:38 PM,05:35 AM,06:37 PM,23,29,29,26,10,35,84,21.3,1015,31,9,199,6,baltimore
2014-09-02,33,22,0.0,13.0,6,52,01:15 PM,11:30 PM,05:36 AM,06:35 PM,21,29,29,26,16,20,75,3.6,1012,33,9,228,9,baltimore
2014-09-03,31,20,0.0,13.0,7,59,02:12 PM,No moonset,05:37 AM,06:34 PM,18,26,26,24,10,6,73,3.5,1016,31,10,141,6,baltimore
2014-09-04,30,17,0.0,12.9,7,65,03:07 PM,12:27 AM,05:38 AM,06:32 PM,18,25,25,23,14,32,75,0.0,1020,30,9,140,9,baltimore
2014-09-05,31,21,0.0,12.9,6,72,03:57 PM,01:32 AM,05:39 AM,06:31 PM,22,28,28,26,14,41,83,1.5,1019,31,5,187,9,baltimore
2014-09-06,33,22,0.0,12.9,6,79,04:43 PM,02:40 AM,05:40 AM,06:29 PM,22,29,29,26,16,19,81,7.2,1014,33,9,253,10,baltimore
2014-09-07,26,17,0.0,12.9,6,86,05:26 PM,03:52 AM,05:41 AM,06:28 PM,15,21,21,21,15,18,71,3.1,1018,26,10,180,11,baltimore
2014-09-08,23,16,0.0,12.8,5,93,06:05 PM,05:05 AM,05:42 AM,06:26 PM,16,19,20,19,19,47,80,0.8,1023,23,10,66,12,baltimore
2014-09-09,26,17,0.0,10.6,5,99,06:43 PM,06:17 AM,05:42 AM,06:24 PM,17,21,21,21,19,60,80,0.5,1020,26,10,54,12,baltimore
2014-09-10,27,16,0.0,12.8,6,94,07:22 PM,07:29 AM,05:43 AM,06:23 PM,18,22,22,21,13,46,81,0.1,1018,27,8,133,8,baltimore
2014-09-11,29,19,0.0,12.8,6,87,08:01 PM,08:38 AM,05:44 AM,06:21 PM,20,25,25,23,20,50,84,3.3,1013,29,10,241,13,baltimore
2014-09-12,23,15,0.0,12.8,5,80,08:41 PM,09:46 AM,05:45 AM,06:20 PM,14,18,19,18,19,14,77,1.1,1019,23,10,165,13,baltimore
2014-09-13,25,15,0.0,11.9,5,74,09:24 PM,10:49 AM,05:46 AM,06:18 PM,17,22,22,21,16,49,80,0.5,1017,25,9,230,10,baltimore
2014-09-14,20,10,0.0,12.7,5,67,10:10 PM,11:49 AM,05:47 AM,06:16 PM,10,14,15,14,15,12,74,0.0,1024,20,10,270,9,baltimore
2014-09-15,23,11,0.0,12.7,5,60,10:58 PM,12:43 PM,05:48 AM,06:15 PM,12,16,17,16,13,9,77,0.0,1021,23,9,107,8,baltimore
2014-09-16,24,14,0.0,12.6,6,53,11:49 PM,01:33 PM,05:49 AM,06:13 PM,12,18,19,18,15,32,72,0.2,1016,24,8,179,10,baltimore
2014-09-17,27,12,0.0,12.6,6,46,No moonrise,02:18 PM,05:50 AM,06:11 PM,11,18,19,18,13,3,66,0.0,1016,27,10,88,7,baltimore
2014-09-18,22,12,0.0,12.6,4,40,12:42 AM,02:58 PM,05:51 AM,06:10 PM,13,17,17,17,6,31,81,5.2,1016,22,10,150,4,baltimore
2014-09-19,21,12,0.0,12.6,5,33,01:36 AM,03:35 PM,05:51 AM,06:08 PM,13,15,16,15,18,23,84,0.3,1024,21,9,66,11,baltimore
2014-09-20,25,13,0.0,12.6,5,26,02:30 AM,04:08 PM,05:52 AM,06:07 PM,15,19,20,19,13,33,82,0.0,1021,25,6,153,8,baltimore
2014-09-21,30,12,0.0,12.5,5,19,03:26 AM,04:39 PM,05:53 AM,06:05 PM,16,21,21,21,12,33,79,0.7,1009,30,7,183,7,baltimore
2014-09-22,20,13,0.0,12.5,5,13,04:21 AM,05:10 PM,05:54 AM,06:03 PM,10,15,16,15,27,2,70,0.7,1015,20,10,314,17,baltimore
2014-09-23,22,9,0.0,12.5,5,6,05:18 AM,05:40 PM,05:55 AM,06:02 PM,8,14,15,14,15,13,69,0.0,1026,22,10,138,9,baltimore
2014-09-24,22,10,0.0,12.4,4,1,06:14 AM,06:10 PM,05:56 AM,06:00 PM,12,16,16,16,23,44,77,2.7,1030,22,9,57,15,baltimore
2014-09-25,19,14,0.0,6.0,4,8,07:12 AM,06:42 PM,05:57 AM,05:59 PM,14,15,16,15,25,86,92,34.9,1024,19,6,104,16,baltimore
2014-09-26,24,13,0.0,11.6,5,14,08:11 AM,07:17 PM,05:58 AM,05:57 PM,13,17,18,17,14,3,76,0.0,1023,24,9,110,9,baltimore
2014-09-27,28,14,0.0,11.6,6,21,09:10 AM,07:55 PM,05:59 AM,05:56 PM,15,20,20,20,12,0,76,0.0,1022,28,10,157,8,baltimore
2014-09-28,27,11,0.0,11.5,6,28,10:10 AM,08:37 PM,06:00 AM,05:54 PM,13,19,19,19,8,30,71,0.0,1020,27,10,190,4,baltimore
2014-09-29,23,15,0.0,7.2,5,35,11:09 AM,09:26 PM,06:01 AM,05:52 PM,15,19,20,19,10,41,81,0.0,1015,23,9,191,6,baltimore
2014-09-30,25,17,0.0,7.2,5,42,12:06 PM,10:20 PM,06:02 AM,05:51 PM,17,20,20,20,10,51,87,0.4,1013,25,5,149,6,baltimore
2014-10-01,23,15,0.0,5.8,4,48,01:00 PM,11:20 PM,06:02 AM,05:49 PM,15,18,19,18,9,56,85,0.3,1016,23,7,159,6,baltimore
2014-10-02,23,13,0.0,8.7,4,55,01:50 PM,No moonset,06:03 AM,05:48 PM,15,18,18,18,10,32,84,0.2,1019,23,7,82,7,baltimore
2014-10-03,22,14,0.0,5.8,4,62,02:35 PM,12:24 AM,06:04 AM,05:46 PM,15,18,18,18,18,52,85,1.0,1014,22,8,150,13,baltimore
2014-10-04,18,8,0.0,7.2,4,69,03:18 PM,01:32 AM,06:05 AM,05:45 PM,10,15,16,15,25,44,71,3.4,1005,18,10,272,17,baltimore
2014-10-05,16,6,0.0,8.7,4,75,03:58 PM,02:42 AM,06:06 AM,05:43 PM,2,9,10,9,17,8,58,0.0,1012,16,10,234,11,baltimore
2014-10-06,21,8,0.0,8.7,5,82,04:36 PM,03:53 AM,06:07 AM,05:41 PM,7,13,14,13,27,20,66,0.0,1015,21,10,174,16,baltimore
2014-10-07,21,14,0.0,8.7,4,89,05:14 PM,05:04 AM,06:08 AM,05:40 PM,13,17,17,17,25,49,75,9.3,1015,21,10,190,16,baltimore
2014-10-08,23,13,0.0,8.7,5,96,05:52 PM,06:14 AM,06:09 AM,05:38 PM,12,17,17,17,24,14,73,11.8,1012,23,10,268,15,baltimore
2014-10-09,21,11,0.0,8.7,5,97,06:32 PM,07:24 AM,06:10 AM,05:37 PM,8,14,15,14,17,14,64,0.0,1018,21,10,262,10,baltimore
2014-10-10,18,12,0.0,7.2,3,91,07:16 PM,08:30 AM,06:11 AM,05:35 PM,10,13,14,13,13,66,77,2.6,1018,18,7,99,8,baltimore
2014-10-11,14,9,0.0,5.7,3,84,08:01 PM,09:34 AM,06:12 AM,05:34 PM,10,10,11,10,14,72,93,9.6,1018,14,7,70,9,baltimore
2014-10-12,17,7,0.0,8.7,4,77,08:49 PM,10:32 AM,06:13 AM,05:32 PM,7,10,12,10,16,20,77,0.0,1024,17,9,74,10,baltimore
2014-10-13,19,13,0.0,4.2,4,70,09:41 PM,11:25 AM,06:14 AM,05:31 PM,15,16,16,16,16,90,90,1.5,1024,19,6,148,11,baltimore
2014-10-14,25,19,0.0,4.2,5,64,10:33 PM,12:12 PM,06:15 AM,05:29 PM,19,21,22,21,28,69,90,1.0,1019,25,7,159,18,baltimore
2014-10-15,25,18,0.0,5.7,5,57,11:28 PM,12:55 PM,06:16 AM,05:28 PM,20,22,22,21,25,68,91,13.2,1010,25,8,156,16,baltimore
2014-10-16,19,12,0.0,5.7,4,50,No moonrise,01:34 PM,06:17 AM,05:26 PM,13,15,15,15,13,48,89,0.8,1006,19,7,215,8,baltimore
2014-10-17,21,12,0.0,8.7,5,43,12:22 AM,02:08 PM,06:18 AM,05:25 PM,12,15,16,15,21,15,78,0.0,1007,21,10,228,12,baltimore
2014-10-18,19,9,0.0,7.2,5,37,01:18 AM,02:40 PM,06:19 AM,05:24 PM,9,13,14,13,27,28,72,0.1,1006,19,10,283,17,baltimore
2014-10-19,13,7,0.0,8.7,3,30,02:13 AM,03:11 PM,06:20 AM,05:22 PM,3,6,9,6,28,15,66,0.0,1016,13,10,319,18,baltimore
2014-10-20,17,4,0.0,7.2,4,23,03:09 AM,03:41 PM,06:21 AM,05:21 PM,5,10,11,10,19,41,68,0.2,1017,17,9,192,12,baltimore
2014-10-21,20,10,0.0,8.7,4,16,04:05 AM,04:11 PM,06:22 AM,05:19 PM,10,13,14,13,10,39,81,5.3,1011,20,9,275,6,baltimore
2014-10-22,14,10,0.0,4.1,3,9,05:03 AM,04:42 PM,06:23 AM,05:18 PM,10,9,12,9,31,83,89,9.7,1012,14,8,345,20,baltimore
2014-10-23,15,8,0.0,7.2,3,3,06:02 AM,05:17 PM,06:24 AM,05:17 PM,7,9,12,9,35,53,75,0.1,1012,15,10,286,23,baltimore
2014-10-24,18,10,0.0,8.7,4,4,07:02 AM,05:54 PM,06:25 AM,05:15 PM,8,12,13,12,28,13,72,0.0,1013,18,10,305,17,baltimore
2014-10-25,20,8,0.0,8.7,5,11,08:03 AM,06:36 PM,06:26 AM,05:14 PM,8,12,13,12,23,7,71,0.0,1011,20,10,269,13,baltimore
2014-10-26,17,10,0.0,8.7,4,18,09:03 AM,07:23 PM,06:28 AM,05:13 PM,7,12,13,12,27,0,67,0.0,1009,17,10,293,16,baltimore
2014-10-27,20,9,0.0,8.7,5,24,10:02 AM,08:16 PM,06:29 AM,05:11 PM,6,12,13,12,15,7,62,0.0,1017,20,10,247,8,baltimore
2014-10-28,24,11,0.0,8.7,5,31,10:57 AM,09:14 PM,06:30 AM,05:10 PM,12,16,17,16,24,13,73,0.0,1015,24,10,195,13,baltimore
2014-10-29,18,11,0.0,5.6,3,38,11:48 AM,10:16 PM,06:31 AM,05:09 PM,13,14,15,14,15,39,89,5.6,1014,18,9,273,10,baltimore
2014-10-30,15,8,0.0,8.7,4,45,12:34 PM,11:22 PM,06:32 AM,05:08 PM,5,9,10,9,16,21,72,0.0,1017,15,10,335,10,baltimore
2014-10-31,13,6,0.0,8.7,4,52,01:16 PM,No moonset,06:33 AM,05:07 PM,3,7,9,7,15,26,70,0.0,1013,13,10,58,9,baltimore
2014-11-01,10,5,0.0,5.6,2,58,01:55 PM,12:29 AM,06:34 AM,05:05 PM,5,4,7,4,35,66,83,1.0,1010,10,8,181,23,baltimore
2014-11-02,8,3,0.0,7.1,2,65,02:32 PM,01:37 AM,06:35 AM,05:04 PM,-2,-0,5,-0,44,31,61,0.1,1017,8,10,330,28,baltimore
2014-11-03,14,2,0.0,8.7,3,72,03:09 PM,02:46 AM,06:36 AM,05:03 PM,-2,5,8,5,29,18,50,0.0,1024,14,10,271,16,baltimore
2014-11-04,21,8,0.0,8.7,4,79,03:46 PM,03:54 AM,06:37 AM,05:02 PM,4,12,13,12,21,16,55,0.0,1021,21,10,221,11,baltimore
2014-11-05,19,11,0.0,8.7,4,85,04:24 PM,05:03 AM,06:39 AM,05:01 PM,9,13,14,13,15,47,74,0.3,1020,19,10,231,8,baltimore
2014-11-06,17,9,0.0,5.6,3,92,05:06 PM,06:10 AM,06:40 AM,05:00 PM,11,11,13,11,17,60,90,21.8,1010,17,8,158,11,baltimore
2014-11-07,11,3,0.0,7.1,2,99,05:50 PM,07:15 AM,06:41 AM,04:59 PM,2,4,7,4,32,34,73,0.2,1011,11,10,298,21,baltimore
2014-11-08,9,2,0.0,8.7,3,94,06:38 PM,08:16 AM,06:42 AM,04:58 PM,1,3,6,3,19,14,71,0.0,1016,9,10,227,12,baltimore
2014-11-09,13,5,0.0,8.7,4,88,07:29 PM,09:13 AM,06:43 AM,04:57 PM,4,7,9,7,13,25,75,0.0,1015,13,10,251,8,baltimore
2014-11-10,15,4,0.0,8.7,4,81,08:22 PM,10:04 AM,06:44 AM,04:56 PM,5,7,9,7,16,5,76,0.0,1020,15,10,166,9,baltimore
2014-11-11,18,6,0.0,7.1,3,74,09:17 PM,10:50 AM,06:45 AM,04:55 PM,10,12,12,12,13,35,89,0.1,1016,18,8,144,8,baltimore
2014-11-12,16,6,0.0,8.7,3,67,10:11 PM,11:31 AM,06:47 AM,04:54 PM,7,11,12,11,24,35,74,0.3,1015,16,7,277,15,baltimore
2014-11-13,8,3,0.0,5.4,2,60,11:07 PM,12:07 PM,06:48 AM,04:53 PM,0,2,5,2,14,49,74,3.1,1019,8,9,246,10,baltimore
2014-11-14,5,-1,0.0,8.7,2,54,No moonrise,12:40 PM,06:49 AM,04:52 PM,-5,-4,1,-4,28,16,63,0.0,1021,5,10,310,18,baltimore
2014-11-15,7,-2,0.0,8.7,2,47,12:02 AM,01:11 PM,06:50 AM,04:52 PM,-5,-2,1,-2,15,7,63,0.0,1028,7,10,249,9,baltimore
2014-11-16,8,0,0.0,7.1,1,40,12:58 AM,01:41 PM,06:51 AM,04:51 PM,-4,1,4,1,16,47,59,1.0,1025,8,9,170,10,baltimore
2014-11-17,8,3,0.0,3.7,2,33,01:54 AM,02:10 PM,06:52 AM,04:50 PM,4,2,5,2,21,82,90,25.0,1009,8,7,208,14,baltimore
2014-11-18,-1,-5,0.0,8.7,2,27,02:51 AM,02:41 PM,06:53 AM,04:49 PM,-12,-10,-3,-10,35,4,51,0.0,1018,-1,10,284,25,baltimore
